DGUID,Total_jobs_125,HHI_125
2021S051235160105,3072150,764.51
2021S051235160106,3436225,764.6
2021S051235160107,3431980,764.6
2021S051235160108,3616655,765.62
2021S051235160109,3634195,765.87
2021S051235160110,3708280,766.48
2021S051235160111,3670495,766.18
2021S051235160112,3629235,766
2021S051235160113,3496675,765.23
2021S051235160114,3557015,765.95
2021S051235160115,3445955,764.98
2021S051235160116,3603325,766.24
2021S051235160117,3635415,766.21
2021S051235160118,3640705,766.3
2021S051235160119,3641550,766.28
2021S051235160120,3647080,766.31
2021S051235160121,3653000,766.32
2021S051235160122,3649880,766.34
2021S051235160123,3652235,766.33
2021S051235160124,3657300,766.36
2021S051235160125,3657375,766.34
2021S051235160126,3661275,766.33
2021S051235160127,3662020,766.31
2021S051235160128,3664620,766.29
2021S051235160129,3667145,766.26
2021S051235160130,3667595,766.3
2021S051235160131,3672060,766.37
2021S051235160132,3677090,766.42
2021S051235160133,3682840,766.48
2021S051235160134,3687225,766.41
2021S051235160135,3673690,766.36
2021S051235160136,3661990,766.3
2021S051235160137,3659540,766.34
2021S051235160138,3652700,766.29
2021S051235160139,3654870,766.3
2021S051235160140,3651690,766.31
2021S051235160141,3651055,766.29
2021S051235160142,3648695,766.28
2021S051235160143,3649780,766.26
2021S051235160144,3649825,766.26
2021S051235160145,3650460,766.28
2021S051235160146,3654305,766.31
2021S051235160147,3643560,766.2
2021S051235160148,3665260,766.24
2021S051235160149,3793155,766.63
2021S051235160150,3760255,766.54
2021S051235160151,3821690,766.56
2021S051235160152,3830210,766.67
2021S051235160153,3901025,766.9
2021S051235160154,3929805,766.95
2021S051235160155,3866785,766.63
2021S051235160156,3813260,766.37
2021S051235160157,3665585,765.89
2021S051235160158,3737400,766.22
2021S051235160159,3785845,766.37
2021S051235160160,3621000,765.84
2021S051235160161,3487955,764.94
2021S051235160162,3002430,764.95
2021S051235160163,3170190,764.03
2021S051235160164,4047295,766.51
2021S051235160165,3964455,767.06
2021S051235160166,3906955,767.03
2021S051235160167,3984100,766.9
2021S051235160168,3913215,766.97
2021S051235160169,3884500,766.91
2021S051235160170,3837800,766.92
2021S051235160171,3922175,766.78
2021S051235160172,3689620,766.75
2021S051235160173,3810880,766.85
2021S051235160174,3842220,766.6
2021S051235160175,3864845,766.45
2021S051235160176,3906940,766.44
2021S051235160177,3996780,766.57
2021S051235160178,3564520,766.34
2021S051235160179,3504760,765.74
2021S051235160180,3566415,766.31
2021S051235160181,3442430,765.08
2021S051235160182,3403740,765.13
2021S051235160183,3185370,764.96
2021S051235160184,3096005,765.39
2021S051235160185,3017010,765.66
2021S051235160186,2870095,767.65
2021S051235160187,2951740,766.27
2021S051235160188,3075300,764.96
2021S051235160189,2931095,766.4
2021S051235160190,2766190,768.61
2021S051235160191,2744880,768.95
2021S051235160193,2749040,768.8
2021S051235160194,2697690,769.39
2021S051235160195,2800795,767.98
2021S051235160196,3036980,765.28
2021S051235160197,3205760,764.39
2021S051235160198,3132410,764.49
2021S051235160199,3115370,764.65
2021S051235160200,3078290,764.7
2021S051235160201,3469600,764.92
2021S051235160202,2822395,767.48
2021S051235160203,2120680,772.16
2021S051235160204,2047200,772.39
2021S051235160205,3209320,764.5
2021S051235160206,3431275,764.91
2021S051235160207,3611710,766.45
2021S051235160208,3657230,766.37
2021S051235160209,3640485,766.31
2021S051235160210,3661610,766.55
2021S051235160211,3760785,766.73
2021S051235160212,3780905,766.75
2021S051235160213,3185715,765.44
2021S051235160214,3362895,765.25
2021S051235160215,3152060,765.63
2021S051235160216,2716760,769.3
2021S051235180017,4373245,769.06
2021S051235180018,4420625,769.16
2021S051235180019,4435860,769.24
2021S051235180021,4445230,769.24
2021S051235180022,4448520,769.25
2021S051235180024,4449520,769.32
2021S051235180025,4455215,769.32
2021S051235180026,4465780,769.38
2021S051235180027,4458015,769.29
2021S051235180028,4434820,769.3
2021S051235180035,4473625,769.46
2021S051235180038,4435565,769.22
2021S051235180039,4453470,769.26
2021S051235180042,4371120,769.14
2021S051235180043,4360705,769
2021S051235180044,4352625,768.81
2021S051235180045,4364960,769.05
2021S051235180046,4364285,769.02
2021S051235180047,4351875,768.81
2021S051235180048,4347690,768.71
2021S051235180050,4328035,768.39
2021S051235180051,4342615,768.57
2021S051235180052,4337645,768.53
2021S051235180056,4228200,767.32
2021S051235180057,4342240,768.73
2021S051235180058,4090150,766.29
2021S051235180059,4220950,767.15
2021S051235180060,4102510,766.46
2021S051235180061,4069490,766.31
2021S051235180063,4047010,766.52
2021S051235180064,4031960,766.53
2021S051235180065,4038405,766.52
2021S051235180066,3988785,766.66
2021S051235180067,4061415,766.42
2021S051235180068,4101935,766.52
2021S051235180069,4139820,766.74
2021S051235180070,4130085,766.64
2021S051235180075,4447520,769.3
2021S051235180086,4444905,769.61
2021S051235180087,4444980,769.6
2021S051235180091,4438600,769.59
2021S051235180094,4439730,769.62
2021S051235180097,4435725,769.63
2021S051235180098,4436125,769.62
2021S051235180099,4434675,769.61
2021S051235180101,4429840,769.53
2021S051235180102,4430250,769.57
2021S051235180103,4430050,769.57
2021S051235180104,4428080,769.5
2021S051235180107,4430250,769.58
2021S051235180108,4432345,769.58
2021S051235180109,4434485,769.57
2021S051235180112,4435965,769.48
2021S051235180113,4433750,769.44
2021S051235180114,4430135,769.47
2021S051235180115,4428450,769.5
2021S051235180116,4426500,769.52
2021S051235180117,4426270,769.52
2021S051235180118,4424495,769.47
2021S051235180121,4423455,769.43
2021S051235180122,4424740,769.45
2021S051235180123,4423885,769.42
2021S051235180124,4426230,769.49
2021S051235180125,4424875,769.46
2021S051235180126,4425740,769.49
2021S051235180127,4427770,769.5
2021S051235180128,4427710,769.51
2021S051235180129,4427180,769.51
2021S051235180130,4425175,769.48
2021S051235180131,4428180,769.53
2021S051235180132,4426400,769.48
2021S051235180135,4420565,769.43
2021S051235180137,4422920,769.45
2021S051235180140,4421085,769.41
2021S051235180141,4421085,769.41
2021S051235180142,4414760,769.24
2021S051235180143,4415470,769.28
2021S051235180144,4415215,769.28
2021S051235180145,4411360,769.28
2021S051235180146,4411935,769.3
2021S051235180147,4415290,769.28
2021S051235180148,4416380,769.33
2021S051235180149,4419090,769.3
2021S051235180150,4419140,769.34
2021S051235180151,4420585,769.35
2021S051235180152,4421845,769.4
2021S051235180153,4423835,769.39
2021S051235180154,4423795,769.39
2021S051235180155,4425565,769.37
2021S051235180156,4428930,769.33
2021S051235180157,4426145,769.31
2021S051235180158,4426335,769.29
2021S051235180159,4426120,769.29
2021S051235180160,4426670,769.29
2021S051235180161,4424315,769.27
2021S051235180162,4424015,769.27
2021S051235180166,4425915,769.26
2021S051235180167,4428115,769.25
2021S051235180169,4428170,769.28
2021S051235180170,4430165,769.24
2021S051235180171,4429835,769.31
2021S051235180172,4432845,769.26
2021S051235180173,4432880,769.24
2021S051235180174,4431850,769.24
2021S051235180175,4439750,769.22
2021S051235180177,4431665,769.26
2021S051235180179,4431055,769.35
2021S051235180180,4429320,769.36
2021S051235180181,4430520,769.33
2021S051235180182,4428510,769.32
2021S051235180183,4428735,769.33
2021S051235180184,4429710,769.34
2021S051235180185,4427810,769.37
2021S051235180186,4430830,769.37
2021S051235180187,4427435,769.42
2021S051235180188,4429195,769.45
2021S051235180189,4431030,769.42
2021S051235180190,4430860,769.44
2021S051235180191,4431070,769.43
2021S051235180192,4435175,769.42
2021S051235180193,4434805,769.39
2021S051235180194,4433160,769.4
2021S051235180195,4434155,769.39
2021S051235180196,4434560,769.39
2021S051235180197,4433950,769.36
2021S051235180198,4435850,769.35
2021S051235180199,4435745,769.34
2021S051235180200,4438315,769.39
2021S051235180201,4440240,769.38
2021S051235180202,4437665,769.38
2021S051235180203,4434685,769.41
2021S051235180204,4437595,769.39
2021S051235180205,4440385,769.35
2021S051235180206,4442235,769.38
2021S051235180207,4445635,769.37
2021S051235180208,4446050,769.34
2021S051235180209,4443945,769.37
2021S051235180210,4444465,769.32
2021S051235180211,4442220,769.37
2021S051235180212,4443520,769.36
2021S051235180213,4442220,769.37
2021S051235180214,4449345,769.32
2021S051235180215,4451060,769.32
2021S051235180216,4449300,769.31
2021S051235180217,4443175,769.28
2021S051235180218,4447330,769.31
2021S051235180219,4445255,769.26
2021S051235180220,4454845,769.38
2021S051235180221,4455670,769.42
2021S051235180222,4457795,769.39
2021S051235180223,4458750,769.43
2021S051235180224,4459565,769.4
2021S051235180225,4451805,769.35
2021S051235180226,4457875,769.29
2021S051235180227,4457760,769.36
2021S051235180228,4459880,769.32
2021S051235180229,4460900,769.32
2021S051235180230,4460225,769.3
2021S051235180231,4462365,769.34
2021S051235180232,4461625,769.35
2021S051235180233,4461355,769.35
2021S051235180234,4463840,769.34
2021S051235180235,4465500,769.33
2021S051235180236,4471705,769.37
2021S051235180237,4469490,769.34
2021S051235180238,4470190,769.33
2021S051235180239,4467290,769.3
2021S051235180240,4465490,769.3
2021S051235180241,4463370,769.34
2021S051235180242,4463500,769.36
2021S051235180243,4459870,769.34
2021S051235180244,4465000,769.28
2021S051235180245,4466840,769.3
2021S051235180248,4468840,769.37
2021S051235180249,4474165,769.4
2021S051235180250,4475505,769.4
2021S051235180251,4472915,769.38
2021S051235180252,4479785,769.43
2021S051235180253,4480630,769.46
2021S051235180254,4484715,769.48
2021S051235180255,4489700,769.5
2021S051235180256,4484535,769.46
2021S051235180257,4482540,769.49
2021S051235180258,4481590,769.45
2021S051235180259,4482485,769.42
2021S051235180260,4483300,769.44
2021S051235180261,4489765,769.48
2021S051235180262,4489935,769.49
2021S051235180263,4495905,769.51
2021S051235180264,4496910,769.49
2021S051235180265,4495180,769.5
2021S051235180266,4500100,769.54
2021S051235180272,4500270,769.55
2021S051235180273,4492700,769.44
2021S051235180274,4496230,769.5
2021S051235180275,4490750,769.46
2021S051235180276,4483880,769.44
2021S051235180277,4479860,769.45
2021S051235180284,4508105,769.57
2021S051235180285,4503020,769.56
2021S051235180286,4500005,769.51
2021S051235180287,4495400,769.51
2021S051235180290,4490225,769.44
2021S051235180291,4496230,769.5
2021S051235180292,4496975,769.52
2021S051235180293,4492105,769.49
2021S051235180295,4480535,769.49
2021S051235180296,4473015,769.42
2021S051235180297,4471315,769.42
2021S051235180298,4469915,769.43
2021S051235180299,4466085,769.39
2021S051235180301,4460730,769.33
2021S051235180302,4458555,769.29
2021S051235180303,4457600,769.3
2021S051235180304,4461245,769.32
2021S051235180305,4461245,769.32
2021S051235180306,4457485,769.29
2021S051235180307,4459190,769.28
2021S051235180309,4451115,769.24
2021S051235180310,4452510,769.24
2021S051235180311,4452015,769.29
2021S051235180312,4446480,769.41
2021S051235180313,4446785,769.29
2021S051235180314,4441770,769.36
2021S051235180315,4441885,769.4
2021S051235180316,4439580,769.49
2021S051235180317,4437400,769.49
2021S051235180318,4438775,769.52
2021S051235180319,4439560,769.52
2021S051235180320,4439495,769.56
2021S051235180321,4437675,769.58
2021S051235180322,4436815,769.6
2021S051235180324,4440435,769.49
2021S051235180325,4441450,769.53
2021S051235180326,4442195,769.46
2021S051235180327,4444755,769.53
2021S051235180328,4443525,769.52
2021S051235180329,4445030,769.58
2021S051235180330,4435665,769.47
2021S051235180331,4436270,769.42
2021S051235180333,4458340,769.3
2021S051235180335,4462230,769.34
2021S051235180336,4453040,769.27
2021S051235180337,4450885,769.28
2021S051235180338,4448930,769.32
2021S051235180339,4449305,769.3
2021S051235180340,4468130,769.39
2021S051235180342,4472810,769.43
2021S051235180343,4476525,769.45
2021S051235180345,4483125,769.5
2021S051235180346,4476970,769.45
2021S051235180347,4494155,769.48
2021S051235180350,4505690,769.58
2021S051235180351,4505190,769.54
2021S051235180352,4510625,769.6
2021S051235180354,4510250,769.61
2021S051235180356,4536890,769.77
2021S051235180357,4553960,769.9
2021S051235180358,4564270,770.01
2021S051235180359,4570430,770.07
2021S051235180360,4574180,770.15
2021S051235180361,4563780,770.01
2021S051235180362,4564625,770.01
2021S051235180363,4582550,770.24
2021S051235180364,4583580,770.25
2021S051235180365,4581855,770.25
2021S051235180366,4581240,770.24
2021S051235180367,4577935,770.2
2021S051235180368,4580750,770.22
2021S051235180369,4582010,770.23
2021S051235180370,4577605,770.18
2021S051235180371,4579240,770.19
2021S051235180372,4575180,770.14
2021S051235180373,4574545,770.13
2021S051235180374,4580600,770.19
2021S051235180375,4583015,770.23
2021S051235180380,4616785,770.52
2021S051235180381,4622830,770.48
2021S051235180382,4621760,770.51
2021S051235180383,4632320,770.63
2021S051235180385,4633265,770.64
2021S051235180388,4625160,770.54
2021S051235180389,4619650,770.53
2021S051235180391,4613875,770.58
2021S051235180392,4612810,770.57
2021S051235180393,4605450,770.48
2021S051235180394,4591875,770.36
2021S051235180397,4608510,770.49
2021S051235180398,4599740,770.47
2021S051235180399,4599720,770.47
2021S051235180400,4604895,770.45
2021S051235180401,4608235,770.45
2021S051235180402,4613945,770.56
2021S051235180403,4619825,770.58
2021S051235180404,4629145,770.63
2021S051235180405,4632610,770.67
2021S051235180406,4651450,770.91
2021S051235180407,4646030,770.84
2021S051235180411,4689145,771.17
2021S051235180412,4696575,771.28
2021S051235180413,4699605,771.31
2021S051235180414,4700815,771.33
2021S051235180416,4712170,771.49
2021S051235180417,4712070,771.49
2021S051235180418,4698525,771.31
2021S051235180419,4700685,771.34
2021S051235180421,4690935,771.23
2021S051235180423,4716135,771.59
2021S051235180424,4714150,771.56
2021S051235180425,4718285,771.63
2021S051235180426,4722805,771.67
2021S051235180427,4726045,771.72
2021S051235180428,4729445,771.76
2021S051235180429,4731370,771.81
2021S051235180430,4736360,771.86
2021S051235180431,4744635,772.02
2021S051235180432,4734435,771.87
2021S051235180433,4741565,772.03
2021S051235180434,4744160,772.01
2021S051235180436,4746955,772.05
2021S051235180437,4751515,772.12
2021S051235180438,4738595,771.99
2021S051235180439,4735080,771.91
2021S051235180440,4731650,771.86
2021S051235180441,4727640,771.75
2021S051235180442,4720515,771.68
2021S051235180445,4718230,771.59
2021S051235180446,4714525,771.56
2021S051235180447,4698230,771.35
2021S051235180448,4691115,771.25
2021S051235180450,4688205,771.2
2021S051235180451,4681850,771.13
2021S051235180452,4672635,771.06
2021S051235180453,4671370,771.04
2021S051235180454,4712745,771.52
2021S051235180455,4713335,771.55
2021S051235180456,4719705,771.65
2021S051235180457,4717095,771.61
2021S051235180458,4725400,771.74
2021S051235180459,4725430,771.72
2021S051235180460,4727800,771.78
2021S051235180461,4725015,771.73
2021S051235180462,4726140,771.76
2021S051235180463,4732575,771.85
2021S051235180464,4729220,771.81
2021S051235180465,4745010,771.98
2021S051235180466,4756080,772.13
2021S051235180467,4755065,772.11
2021S051235180468,4755800,772.1
2021S051235180469,4757080,772.08
2021S051235180472,4762620,772.16
2021S051235180473,4761065,772.19
2021S051235180474,4762440,772.18
2021S051235180475,4764530,772.23
2021S051235180476,4764180,772.22
2021S051235180477,4766125,772.21
2021S051235180478,4763810,772.2
2021S051235180479,4769080,772.19
2021S051235180480,4766685,772.17
2021S051235180481,4760040,772.17
2021S051235180482,4766065,772.2
2021S051235180483,4767860,772.21
2021S051235180484,4772040,772.22
2021S051235180485,4773640,772.29
2021S051235180486,4776145,772.27
2021S051235180487,4776470,772.27
