DAUID,DGUID,Total_jobs_75,HHI_75,simpsons_75,Total_jobs_100,HHI_100,simpsons_100,Total_jobs_125,HHI_125,simpsons_125,Total_jobs_150,HHI_150,simpsons_150
35250972,2021S051235250972,3294670,778.5157515456141,0.9221484248454386,4211105,775.475204863537,0.9224524795136463,4724460,772.891959678394,0.9227108040321605,5047725,773.0482783475242,0.9226951721652475
35250973,2021S051235250973,3243625,778.0960051745762,0.9221903994825423,4194655,775.6580403998825,0.9224341959600117,4683520,772.4286799207666,0.9227571320079233,5033560,773.1197132366054,0.9226880286763395
35250974,2021S051235250974,3289865,778.3156896085842,0.9221684310391416,4218895,775.5958507081461,0.9224404149291854,4630695,771.7344866490594,0.9228265513350941,5032210,773.2098514567572,0.9226790148543242
35250975,2021S051235250975,3283795,778.2098374207975,0.9221790162579202,4227265,775.6919269528631,0.9224308073047137,4605335,771.5469612407926,0.9228453038759208,5032660,773.2742043256551,0.9226725795674345
35250976,2021S051235250976,2583545,781.0532230586782,0.9218946776941321,3988745,776.836828969103,0.9223163171030897,4742205,775.4553071756171,0.9224544692824383,5027695,773.1866781987964,0.9226813321801204
35250978,2021S051235250978,2792200,780.1691706481593,0.921983082935184,4060805,776.2705023139291,0.9223729497686071,4776775,775.040282790277,0.9224959717209723,5049020,772.8736170294495,0.9227126382970551
35250980,2021S051235250980,2621440,781.5853435749887,0.9218414656425011,4001420,776.7653100192881,0.9223234689980712,4733885,775.472907223889,0.9224527092776111,5040090,772.9335927809219,0.9227066407219078
35250981,2021S051235250981,3107700,777.3966326649557,0.9222603367335044,4155055,775.3447535893255,0.9224655246410675,4818005,774.290183709422,0.9225709816290578,5071765,772.5071484242442,0.9227492851575756
35250982,2021S051235250982,3108625,777.4424551540578,0.9222557544845942,4152350,775.4125214140902,0.9224587478585909,4815665,774.3093528013628,0.9225690647198638,5069520,772.6245495098085,0.9227375450490192
35250983,2021S051235250983,3289230,778.4987132887595,0.922150128671124,4223245,775.4567057403262,0.9224543294259674,4768715,773.4616931969749,0.9226538306803025,5054055,773.0010892525393,0.922699891074746
35250985,2021S051235250985,3250275,778.1809702642098,0.922181902973579,4211915,775.5631413626185,0.9224436858637381,4774210,773.6844479904125,0.9226315552009587,5052995,773.0165273141628,0.9226983472685837
35250986,2021S051235250986,3262245,777.1218416003848,0.9222878158399616,4248680,774.7726737680704,0.922522732623193,4879770,774.1127914809422,0.9225887208519058,5093030,772.0291223589155,0.9227970877641084
35250987,2021S051235250987,3302990,776.9501786650075,0.9223049821334992,4258975,774.7205927365351,0.9225279407263465,4891525,774.077395700005,0.9225922604299995,5092480,772.0669024218072,0.9227933097578193
35250988,2021S051235250988,3165545,777.5386957397952,0.9222461304260204,4169030,775.3731652251394,0.9224626834774861,4812520,774.3879388124604,0.9225612061187539,5065875,772.8529479147152,0.9227147052085285
35250989,2021S051235250989,3174905,777.5285369034849,0.9222471463096515,4173920,775.4067232182197,0.9224593276781781,4811775,774.3411988170375,0.9225658801182962,5062765,772.8965267872056,0.9227103473212794
35250990,2021S051235250990,3300810,778.4499189157469,0.9221550081084253,4229325,775.2836921368429,0.9224716307863157,4825920,774.0571600148796,0.9225942839985121,5069830,772.7729240196728,0.9227227075980328
35250991,2021S051235250991,3284130,778.450472290718,0.9221549527709282,4228565,775.3127281356005,0.9224687271864399,4819855,774.0334423659065,0.9225966557634093,5068270,772.814225079401,0.9227185774920599
35250992,2021S051235250992,3220655,777.8183393992548,0.9222181660600746,4208495,775.4115705387824,0.9224588429461218,4812425,774.1975728150804,0.9225802427184919,5063845,772.8801395783213,0.9227119860421679
35250993,2021S051235250993,3285905,777.2358794039444,0.9222764120596055,4240265,774.9356304780023,0.9225064369521998,4859685,774.1228802296544,0.9225877119770346,5082330,772.3512017350009,0.9227648798264999
35250994,2021S051235250994,3284595,777.2024720517943,0.9222797527948206,4235665,774.959040909599,0.9225040959090401,4858825,774.0840220472002,0.92259159779528,5081350,772.3894468491246,0.9227610553150876
35250995,2021S051235250995,3267845,777.2824582491802,0.922271754175082,4226840,774.9552342189655,0.9225044765781034,4854390,774.1152210528624,0.9225884778947138,5080045,772.3742943091087,0.9227625705690892
